run_id,harness,harness_version,model_runner,benchmark_profile,grading_profile,model,model_digest,task_id,task_name,category,status,verdict,grader_type,grader_tests_passed,grader_tests_total,grader_error,wall_seconds,exit_code,timed_out,response_chars,response_sha256,max_gpu_temp_c,max_host_temp_c,max_host_memory_used_bytes,max_host_memory_pct,max_gpu_usage_pct,sample_count,response_preview,error
20260828_095454,goose-agent,1.48.0,ollama,core-text-17-v1,behavioral-v1,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,exact_reply,Exact reply smoke test,smoke_instruction,ok,pass,exact_text,1,1,,43.915,0,false,9,8ea9804cd6ceb5fe6d8a2dcc9bbd03254e6532553b2022f616d47463005b7806,70.0,79.5,16626147328,12.724,95.0,44,BENCH_OK,
20260828_095454,goose-agent,1.48.0,ollama,core-text-17-v1,behavioral-v1,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,simple_reasoning,Short reasoning answer,smoke_reasoning,ok,pass,final_answer,1,1,,21.803,0,false,163,e4f8e1c4c52e7b94779fe680ec6cf3789151368ecaf7593995846a14928fec68,70.0,77.8,16577859584,12.687,95.0,22,The SOC receives 120 alerts. 25% of 120 is 30 false positives. Subtracting these from the total gives 120 - 30 = 90 alerts remaining for investigation. FINAL: 90,
20260828_095454,goose-agent,1.48.0,ollama,core-text-17-v1,behavioral-v1,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,coding_micro,Micro coding task,smoke_coding,ok,content_mismatch,python_behavior,21,25,"case 19 raised ValueError: invalid literal for int() with base 10: ''; case 22 expected False, got True; case 23 expected False, got True; case 25 raised ValueError: invalid literal for int() with base 10: 'a'",66.659,0,false,232,02496f95bf3d7fed09c902a2cf870164866100603499fc09e064af9d0daa894e,72.0,85.2,16566165504,12.679,95.0,67,"```python def is_private_ipv4(ip): octets = list(map(int, ip.split('.'))) if len(octets) != 4: return False a, b, c, d = octets return (a == 10) or (a == 172 and 16 <= b <= 31) or (a == 192 and b == 168) ```",
20260828_095454,goose-agent,1.48.0,ollama,core-text-17-v1,behavioral-v1,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,ifeval_exact,Exact constrained reply,instruction_following,ok,pass,exact_text,1,1,,20.794,0,false,15,a4a446983dd4d419cc7039949762eb045d366751e3d2c210955d91b282542a76,72.0,79.2,16875151360,12.915,95.0,22,LOCAL_BENCH_OK,
20260828_095454,goose-agent,1.48.0,ollama,core-text-17-v1,behavioral-v1,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,ifeval_json,Valid JSON with required fields,instruction_following,ok,pass,json_exact,1,1,,22.871,0,false,29,80aed1506a41372f0a7631af95bb81a547587f3fd644743660b5c81105e6531d,70.0,79.8,16855138304,12.9,95.0,23,"{""verdict"":""pass"",""count"":3}",
20260828_095454,goose-agent,1.48.0,ollama,core-text-17-v1,behavioral-v1,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,gsm8k_mini,Grade-school math reasoning,math_reasoning,ok,pass,final_answer,1,1,,18.463,0,false,147,dd0f44e727cf7040878f750a07492b490ec86eae613fa2b1a9458c5cce38a758,72.0,76.7,16602193920,12.706,95.0,19,"The SOC has 120 alerts in total. 25% of these are false positives, meaning 75% are valid alerts. **Calculation:** 120 × 0.75 = 90 FINAL: 90",
20260828_095454,goose-agent,1.48.0,ollama,core-text-17-v1,behavioral-v1,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,math500_mini,Algebra reasoning,math_reasoning,ok,content_mismatch,final_answer,0,1,response must end with exactly one FINAL marker containing one of ['7'],33.071,0,false,247,d55624a3b1930206cfefc5e50f1983109901605da529cdb2c76116474e48d1c1,70.0,79.4,16559546368,12.673,95.0,33,To solve the equation $ 3(x - 2) + 4 = 19 $: 1. **Distribute** the 3: $ 3x - 6 + 4 = 19 $. 2. **Combine like terms**: $ 3x - 2 = 19 $. 3. **Add 2 to both sides**: $ 3x = 21 $. 4. **Divide by 3**: $ x = 7 $. **FINAL:** <7>,
20260828_095454,goose-agent,1.48.0,ollama,core-text-17-v1,behavioral-v1,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,mmlu_pro_security,Security knowledge MCQ,knowledge,ok,content_mismatch,final_answer,0,1,response must end with exactly one FINAL marker containing one of ['B'],28.937,0,false,423,c1cd336c26b2a72eea0c99ae7a4ccaa077b1f5e666e890d0466502b857c08c67,70.0,77.4,16819261440,12.872,95.0,29,"FINAL: B **Answer:** B) Rate limiting plus MFA **Explanation:** Credential stuffing attacks rely on reused credentials. Rate limiting prevents excessive login attempts, while MFA adds a second verification factor, making it harder for attackers to exploit stolen credentials. Disabling TLS (A) or sto",
20260828_095454,goose-agent,1.48.0,ollama,core-text-17-v1,behavioral-v1,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,arc_challenge_mini,Science reasoning MCQ,science_reasoning,ok,pass,final_answer,1,1,,21.508,0,false,9,72ca972798339f86c19c3f5b2c3673991a27487362635415164ccde424ffa2a3,70.0,79.4,16535281664,12.655,95.0,21,FINAL: B,
20260828_095454,goose-agent,1.48.0,ollama,core-text-17-v1,behavioral-v1,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,hellaswag_mini,Commonsense completion,commonsense,ok,pass,final_answer,1,1,,62.75,0,false,424,528aa1425c8f1c08d70be55cad131e7da209d65f2131361c67c179db432a87bb,72.0,85.2,16774283264,12.838,96.0,63,"The scenario describes a person cracking an egg into a hot pan, a common cooking action. The most logical continuation is that the heat from the pan causes the egg to cook. **A) the egg begins to cook** is scientifically plausible and aligns with real-world physics. The other options (B, C, D) intro",
